Date,Open,High,Low,Close,Adj Close,Volume
2012-04-02,5296.35,5331.55,5278.80,5317.90,5317.90,0
2012-04-03,5353.20,5378.75,5344.45,5358.50,5358.50,0
2012-04-04,5328.65,5338.40,5305.30,5322.90,5322.90,0
2012-04-09,5282.50,5287.90,5228.00,5234.40,5234.40,0
2012-04-10,5254.10,5255.80,5211.85,5243.60,5243.60,0
2012-04-11,5209.45,5263.65,5190.80,5226.85,5226.85,0
2012-04-12,5246.75,5290.60,5246.75,5276.85,5276.85,0
2012-04-13,5255.70,5306.75,5185.40,5207.45,5207.45,0
2012-04-16,5190.60,5233.50,5183.50,5226.20,5226.20,0
2012-04-17,5266.60,5298.20,5208.35,5289.70,5289.70,0
2012-04-18,5320.70,5342.00,5293.45,5300.00,5300.00,0
2012-04-19,5320.60,5342.45,5291.30,5332.40,5332.40,0
2012-04-20,5313.95,5336.15,5245.45,5290.85,5290.85,0
2012-04-23,5277.40,5310.55,5187.15,5200.60,5200.60,0
2012-04-24,5215.90,5232.35,5180.35,5222.65,5222.65,0
2012-04-25,5222.20,5236.10,5160.65,5202.00,5202.00,0
2012-04-26,5214.75,5215.60,5179.05,5189.00,5189.00,0
2012-04-27,5189.00,5223.05,5154.30,5190.60,5190.60,0
2012-04-30,5201.45,5262.15,5201.45,5248.15,5248.15,0
2012-05-02,5254.30,5279.60,5226.45,5239.15,5239.15,0
2012-05-03,5211.20,5217.30,5180.65,5188.40,5188.40,0
2012-05-04,5166.65,5177.20,5070.60,5086.85,5086.85,0
2012-05-07,5017.80,5124.75,4988.00,5114.15,5114.15,0
2012-05-08,5114.70,5119.95,4983.60,4999.95,4999.95,0
2012-05-09,4967.90,5016.25,4956.45,4974.80,4974.80,0
2012-05-10,4984.15,5039.30,4950.30,4965.70,4965.70,0
2012-05-11,4938.85,4976.25,4906.15,4928.90,4928.90,0
2012-05-14,4934.35,4957.20,4874.50,4907.80,4907.80,0
2012-05-15,4869.85,4955.20,4868.55,4942.80,4942.80,0
2012-05-16,4875.30,4882.25,4837.05,4858.25,4858.25,0
2012-05-17,4878.60,4922.25,4850.20,4870.20,4870.20,0
2012-05-18,4796.40,4908.50,4788.95,4891.45,4891.45,0
2012-05-22,4954.70,4956.35,4849.90,4860.50,4860.50,0
2012-05-23,4843.00,4853.75,4803.95,4835.65,4835.65,0
2012-05-24,4863.40,4931.90,4830.15,4921.40,4921.40,0
2012-05-25,4905.95,4935.80,4889.35,4920.40,4920.40,0
2012-05-28,4931.70,4994.95,4931.30,4985.65,4985.65,0
2012-05-29,5005.35,5020.15,4982.15,4990.10,4990.10,0
2012-05-30,4964.25,4982.25,4944.90,4950.75,4950.75,0
2012-05-31,4896.10,4924.25,4894.45,4924.25,4924.25,0
2012-06-01,4910.85,4925.00,4831.75,4841.60,4841.60,0
2012-06-04,4797.30,4858.30,4770.35,4848.15,4848.15,0
2012-06-05,4869.45,4898.95,4847.70,4863.30,4863.30,0
2012-06-06,4886.65,5010.45,4886.15,4997.10,4997.10,0
2012-06-07,5035.35,5059.65,5007.75,5049.65,5049.65,0
2012-06-08,5044.25,5084.45,4994.80,5068.35,5068.35,0
2012-06-11,5096.70,5124.45,5040.70,5054.10,5054.10,0
2012-06-12,5015.50,5128.90,5015.15,5115.90,5115.90,0
2012-06-13,5117.55,5144.90,5095.45,5121.45,5121.45,0
2012-06-14,5105.10,5130.00,5047.60,5054.75,5054.75,0
2012-06-15,5069.55,5146.20,5069.15,5139.05,5139.05,0
2012-06-18,5174.00,5190.20,5041.70,5064.25,5064.25,0
2012-06-19,5050.80,5113.60,5048.10,5103.85,5103.85,0
2012-06-20,5114.55,5141.70,5100.70,5120.55,5120.55,0
2012-06-21,5097.35,5170.40,5093.45,5165.00,5165.00,0
2012-06-22,5101.75,5159.80,5094.00,5146.05,5146.05,0
2012-06-25,5158.50,5194.60,5105.65,5114.65,5114.65,0
2012-06-26,5107.45,5134.55,5095.50,5120.80,5120.80,0
2012-06-27,5149.45,5160.10,5129.25,5141.90,5141.90,0
2012-06-28,5148.95,5159.05,5125.30,5149.15,5149.15,0
2012-06-29,5191.25,5286.25,5189.00,5278.90,5278.90,0
2012-07-02,5283.85,5302.15,5263.35,5278.60,5278.60,0
2012-07-03,5298.85,5317.00,5265.95,5287.95,5287.95,0
2012-07-04,5310.40,5317.65,5273.30,5302.55,5302.55,0
2012-07-05,5297.05,5333.65,5288.85,5327.30,5327.30,0
2012-07-06,5324.70,5327.20,5287.75,5316.95,5316.95,0
2012-07-09,5283.70,5300.60,5257.75,5275.15,5275.15,0
2012-07-10,5286.60,5348.55,5284.55,5345.35,5345.35,0
2012-07-11,5315.25,5336.45,5300.25,5306.30,5306.30,0
2012-07-12,5240.00,5261.75,5217.70,5235.25,5235.25,0
2012-07-13,5242.75,5267.15,5216.85,5227.25,5227.25,0
2012-07-16,5232.35,5246.85,5190.45,5197.25,5197.25,0
2012-07-17,5228.05,5236.70,5181.70,5192.85,5192.85,0
2012-07-18,5199.10,5222.85,5169.05,5216.30,5216.30,0
2012-07-19,5249.85,5257.75,5233.15,5242.70,5242.70,0
2012-07-20,5233.55,5238.70,5197.50,5205.10,5205.10,0
2012-07-23,5163.25,5164.20,5108.10,5117.95,5117.95,0
2012-07-24,5128.80,5144.00,5103.25,5128.20,5128.20,0
2012-07-25,5118.40,5121.60,5076.60,5109.60,5109.60,0
2012-07-26,5126.30,5126.30,5032.40,5043.00,5043.00,0
2012-07-27,5124.30,5149.95,5077.50,5099.85,5099.85,0
2012-07-30,5129.75,5206.60,5129.75,5199.80,5199.80,0
2012-07-31,5214.85,5234.55,5154.05,5229.00,5229.00,0
2012-08-01,5220.70,5246.35,5212.65,5240.50,5240.50,0
2012-08-02,5233.10,5236.90,5209.95,5227.75,5227.75,0
2012-08-03,5195.60,5220.20,5164.65,5215.70,5215.70,0
2012-08-06,5260.85,5293.20,5260.85,5282.55,5282.55,0
2012-08-07,5295.40,5350.10,5281.65,5336.70,5336.70,0
2012-08-08,5345.25,5377.60,5331.05,5338.00,5338.00,0
2012-08-09,5348.30,5368.20,5312.10,5322.95,5322.95,0
2012-08-10,5308.20,5330.10,5294.10,5320.40,5320.40,0
2012-08-13,5316.35,5352.45,5309.05,5347.90,5347.90,0
2012-08-14,5343.25,5387.05,5328.80,5380.35,5380.35,0
2012-08-16,5385.95,5390.65,5356.65,5362.95,5362.95,0
2012-08-17,5368.60,5399.95,5341.70,5366.30,5366.30,0
2012-08-21,5368.70,5425.15,5368.70,5421.00,5421.00,0
2012-08-22,5395.75,5433.35,5394.80,5412.85,5412.85,0
2012-08-23,5426.15,5448.60,5393.85,5415.35,5415.35,0
2012-08-24,5392.60,5399.65,5371.00,5386.70,5386.70,0
2012-08-27,5387.85,5399.15,5346.65,5350.25,5350.25,0
2012-08-29,5343.85,5345.50,5282.70,5287.80,5287.80,0
2012-08-30,5268.60,5342.80,5255.05,5315.05,5315.05,0
2012-08-31,5298.20,5303.25,5238.90,5258.50,5258.50,0
2012-09-03,5276.50,5295.80,5243.15,5253.75,5253.75,0
2012-09-04,5249.15,5278.35,5233.20,5274.00,5274.00,0
2012-09-05,5243.90,5259.50,5215.70,5225.70,5225.70,0
2012-09-06,5217.65,5260.60,5217.65,5238.40,5238.40,0
2012-09-07,5309.45,5347.15,5309.20,5342.10,5342.10,0
2012-09-10,5361.90,5375.45,5349.10,5363.45,5363.45,0
2012-09-11,5336.10,5393.35,5332.10,5390.00,5390.00,0
2012-09-12,5404.45,5435.55,5393.95,5431.00,5431.00,0
2012-09-13,5435.20,5447.45,5421.85,5435.35,5435.35,0
2012-09-14,5528.35,5586.65,5526.95,5577.65,5577.65,0
2012-09-17,5631.75,5652.20,5585.15,5610.00,5610.00,0
2012-09-18,5602.40,5620.55,5586.45,5600.05,5600.05,0
2012-09-20,5536.95,5581.35,5534.90,5554.25,5554.25,0
2012-09-21,5577.00,5720.00,5575.45,5691.15,5691.15,0
2012-09-24,5691.95,5709.85,5662.75,5669.60,5669.60,0
2012-09-25,5674.90,5702.70,5652.45,5673.90,5673.90,0
2012-09-26,5653.40,5672.80,5638.65,5663.45,5663.45,0
2012-09-27,5673.75,5693.70,5639.70,5649.50,5649.50,0
2012-09-28,5684.80,5735.15,5683.45,5703.30,5703.30,0
2012-10-01,5704.75,5722.95,5694.00,5718.80,5718.80,0
2012-10-03,5727.70,5743.25,5715.80,5731.25,5731.25,0
2012-10-04,5751.55,5807.25,5751.35,5787.60,5787.60,0
2012-10-05,5815.00,5815.35,4888.20,5746.95,5746.95,0
2012-10-08,5751.85,5751.85,5666.20,5676.00,5676.00,0
2012-10-09,5708.15,5728.65,5677.90,5704.60,5704.60,0
2012-10-10,5671.15,5686.50,5647.05,5652.15,5652.15,0
2012-10-11,5663.50,5721.10,5636.95,5708.05,5708.05,0
2012-10-12,5681.70,5725.00,5659.35,5676.05,5676.05,0
2012-10-15,5674.25,5693.70,5651.05,5687.25,5687.25,0
2012-10-16,5705.60,5714.00,5635.60,5648.00,5648.00,0
2012-10-17,5681.10,5684.35,5633.90,5660.25,5660.25,0
2012-10-18,5675.30,5722.50,5650.55,5718.70,5718.70,0
2012-10-19,5703.30,5711.70,5660.00,5684.25,5684.25,0
2012-10-22,5667.60,5721.55,5658.05,5717.15,5717.15,0
2012-10-23,5715.65,5720.80,5681.45,5691.40,5691.40,0
2012-10-25,5688.80,5718.75,5685.70,5705.30,5705.30,0
2012-10-29,5665.20,5698.30,5645.10,5665.60,5665.60,0
2012-10-30,5656.35,5689.90,5589.90,5597.90,5597.90,0
2012-10-31,5596.75,5624.40,5583.05,5619.70,5619.70,0
2012-11-01,5609.85,5649.75,5601.95,5645.05,5645.05,0
2012-11-02,5696.35,5711.30,5682.55,5697.70,5697.70,0
2012-11-05,5693.05,5709.20,5679.50,5704.20,5704.20,0
2012-11-06,5694.10,5730.80,5693.65,5724.40,5724.40,0
2012-11-07,5718.60,5777.30,5711.40,5760.10,5760.10,0
2012-11-08,5709.00,5744.50,5693.95,5738.75,5738.75,0
2012-11-09,5731.10,5751.70,5677.75,5686.25,5686.25,0
2012-11-12,5688.45,5718.90,5665.75,5683.70,5683.70,0
2012-11-15,5650.35,5651.65,5603.55,5631.00,5631.00,0
2012-11-16,5624.80,5650.15,5559.80,5574.05,5574.05,0
2012-11-19,5577.30,5592.75,5549.25,5571.40,5571.40,0
2012-11-20,5604.80,5613.70,5548.35,5571.55,5571.55,0
2012-11-21,5582.50,5620.20,5561.40,5614.80,5614.80,0
2012-11-22,5628.60,5643.35,5608.00,5627.75,5627.75,0
2012-11-23,5635.45,5637.75,5593.55,5626.60,5626.60,0
2012-11-26,5648.65,5649.20,5623.45,5635.90,5635.90,0
2012-11-27,5658.50,5733.20,5658.00,5727.45,5727.45,0
2012-11-29,5736.70,5833.50,5736.10,5825.00,5825.00,0
2012-11-30,5836.00,5885.25,5827.85,5879.85,5879.85,0
2012-12-03,5878.25,5899.15,5854.60,5870.95,5870.95,0
2012-12-04,5866.80,5894.95,5859.00,5889.25,5889.25,0
2012-12-05,5906.60,5917.80,5891.35,5900.50,5900.50,0
2012-12-06,5926.30,5942.55,5838.90,5930.90,5930.90,0
2012-12-07,5934.00,5949.85,5888.65,5907.40,5907.40,0
2012-12-10,5916.05,5919.95,5888.10,5908.90,5908.90,0
2012-12-11,5923.80,5965.15,5865.45,5898.80,5898.80,0
2012-12-12,5917.80,5924.60,5874.25,5888.00,5888.00,0
2012-12-13,5900.35,5907.45,5841.35,5851.50,5851.50,0
2012-12-14,5846.90,5886.10,5839.15,5879.60,5879.60,0
2012-12-17,5860.50,5886.05,5850.15,5857.90,5857.90,0
2012-12-18,5873.60,5905.80,5823.15,5896.80,5896.80,0
2012-12-19,5917.30,5939.40,5910.80,5929.60,5929.60,0
2012-12-20,5934.45,5937.60,5881.45,5916.40,5916.40,0
2012-12-21,5888.00,5888.00,5841.65,5847.70,5847.70,0
2012-12-24,5869.00,5871.90,5844.70,5855.75,5855.75,0
2012-12-26,5864.95,5917.30,5859.55,5905.60,5905.60,0
2012-12-27,5930.20,5930.80,5864.70,5870.10,5870.10,0
2012-12-28,5887.15,5915.75,5879.50,5908.35,5908.35,0
2012-12-31,5901.20,5919.00,5897.15,5905.10,5905.10,0
2013-01-02,5982.60,6006.05,5982.00,5993.25,5993.25,0
2013-01-03,6015.80,6017.00,5986.55,6009.50,6009.50,0
2013-01-04,6011.95,6020.75,5981.55,6016.15,6016.15,0
2013-01-07,6042.15,6042.15,5977.15,5988.40,5988.40,0
2013-01-08,5983.45,6007.05,5964.40,6001.70,6001.70,0
2013-01-09,6006.20,6020.10,5958.45,5971.50,5971.50,0
2013-01-10,5998.80,6005.15,5947.30,5968.65,5968.65,0
2013-01-11,6012.40,6018.85,5940.60,5951.30,5951.30,0
2013-01-14,5967.20,6036.90,5962.15,6024.05,6024.05,0
2013-01-15,6037.85,6068.50,6018.60,6056.60,6056.60,0
2013-01-16,6049.00,6055.95,5992.05,6001.85,6001.85,0
2013-01-17,6001.25,6053.20,5988.10,6039.20,6039.20,0
2013-01-18,6059.85,6083.40,6048.30,6064.40,6064.40,0
2013-01-21,6085.75,6094.35,6065.10,6082.30,6082.30,130900
2013-01-22,6080.15,6101.30,6040.50,6048.50,6048.50,129000
2013-01-23,6052.85,6069.80,6021.15,6054.30,6054.30,137000
2013-01-24,6046.20,6065.30,6007.85,6019.35,6019.35,185200
2013-01-25,6024.50,6080.55,6014.45,6074.65,6074.65,147600
2013-01-28,6082.10,6088.40,6061.40,6074.80,6074.80,113100
2013-01-29,6064.70,6111.80,6042.45,6049.90,6049.90,157600
2013-01-30,6065.00,6071.95,6044.15,6055.75,6055.75,124200
2013-01-31,6045.65,6058.05,6025.15,6034.75,6034.75,168500
2013-02-01,6040.95,6052.95,5983.20,5998.90,5998.90,159300
2013-02-04,6025.20,6038.50,5981.25,5987.25,5987.25,141700
2013-02-05,5948.20,5970.35,5946.90,5956.90,5956.90,136200
2013-02-06,5988.05,5990.90,5953.15,5959.20,5959.20,157800
2013-02-07,5936.45,5978.50,5927.60,5938.80,5938.80,157600
2013-02-08,5929.10,5953.70,5883.65,5903.50,5903.50,192600
2013-02-11,5920.05,5924.15,5879.10,5897.85,5897.85,122000
2013-02-12,5894.35,5927.65,5886.45,5922.50,5922.50,142800
2013-02-13,5943.15,5969.50,5922.95,5932.95,5932.95,142600
2013-02-14,5933.20,5940.20,5884.55,5896.95,5896.95,143800
2013-02-15,5869.95,5899.95,5853.90,5887.40,5887.40,125100
2013-02-18,5888.65,5911.00,5878.45,5898.20,5898.20,114300
2013-02-19,5900.20,5947.55,5883.15,5939.70,5939.70,101000
2013-02-20,5966.30,5971.00,5937.55,5943.05,5943.05,135400
2013-02-21,5909.65,5921.15,5844.40,5852.25,5852.25,159400
2013-02-22,5837.95,5873.80,5835.80,5850.30,5850.30,157000
2013-02-25,5870.55,5878.40,5825.00,5854.75,5854.75,125100
2013-02-26,5838.30,5838.85,5748.60,5761.35,5761.35,157400
2013-02-27,5784.90,5818.20,5749.70,5796.90,5796.90,175200
2013-02-28,5834.35,5849.90,5671.90,5693.05,5693.05,334900
2013-03-01,5702.45,5739.45,5679.90,5719.70,5719.70,174500
2013-03-04,5704.70,5712.00,5663.60,5698.50,5698.50,144900
2013-03-05,5722.45,5790.10,5722.40,5784.25,5784.25,154400
2013-03-06,5816.40,5828.70,5795.05,5818.60,5818.60,156900
2013-03-07,5801.30,5878.00,5801.30,5863.30,5863.30,134700
2013-03-08,5883.65,5952.85,5883.00,5945.70,5945.70,150800
2013-03-11,5946.10,5971.20,5930.35,5942.35,5942.35,125400
2013-03-12,5944.60,5952.00,5893.65,5914.10,5914.10,115900
2013-03-13,5884.80,5893.85,5842.25,5851.20,5851.20,116700
2013-03-14,5845.95,5920.15,5791.75,5908.95,5908.95,149000
2013-03-15,5914.90,5945.65,5861.00,5872.60,5872.60,152200
2013-03-18,5816.75,5850.20,5814.35,5835.25,5835.25,102700
2013-03-19,5859.50,5863.60,5724.30,5745.95,5745.95,182300
2013-03-20,5740.55,5745.30,5682.30,5694.40,5694.40,187600
2013-03-21,5705.90,5757.75,5647.95,5658.75,5658.75,179200
2013-03-22,5659.80,5691.45,5631.80,5651.35,5651.35,165300
2013-03-25,5707.30,5718.40,5624.40,5633.85,5633.85,150400
2013-03-26,5613.75,5655.30,5612.05,5641.60,5641.60,126500
2013-03-28,5647.75,5692.95,5604.85,5682.55,5682.55,209700
2013-04-01,5697.35,5720.95,5675.90,5704.40,5704.40,97800
2013-04-02,5701.70,5754.60,5687.15,5748.10,5748.10,106400
2013-04-03,5740.20,5744.95,5650.10,5672.90,5672.90,140700
2013-04-04,5640.65,5644.45,5565.65,5574.75,5574.75,134600
2013-04-05,5568.10,5577.30,5534.70,5553.25,5553.25,137500
2013-04-08,5550.50,5569.20,5537.05,5542.95,5542.95,97000
2013-04-09,5568.75,5603.05,5487.00,5495.10,5495.10,138200
2013-04-10,5536.25,5569.25,5477.20,5558.70,5558.70,128600
2013-04-11,5601.65,5610.65,5542.85,5594.00,5594.00,146800
2013-04-12,5520.70,5544.50,5494.90,5528.55,5528.55,127300
2013-04-15,5508.50,5592.85,5500.30,5568.40,5568.40,142900
2013-04-16,5562.45,5699.25,5555.85,5688.95,5688.95,142700
2013-04-17,5708.65,5732.15,5669.00,5688.70,5688.70,154600
2013-04-18,5682.70,5794.35,5681.85,5783.10,5783.10,149900
2013-04-22,5789.85,5844.85,5789.80,5834.40,5834.40,135100
2013-04-23,5843.10,5844.30,5791.55,5836.90,5836.90,132200
2013-04-25,5856.10,5924.60,5853.30,5916.30,5916.30,199600
2013-04-26,5899.75,5907.05,5860.50,5871.45,5871.45,141300
2013-04-29,5877.60,5918.65,5868.80,5904.10,5904.10,118900
2013-04-30,5932.60,5962.30,5867.80,5930.20,5930.20,153200
2013-05-02,5911.40,6019.45,5910.95,5999.35,5999.35,162400
2013-05-03,5993.50,6000.30,5930.15,5944.00,5944.00,145800
2013-05-06,5944.90,5976.50,5928.45,5971.05,5971.05,110200
2013-05-07,5983.45,6050.50,5982.95,6043.55,6043.55,136400
2013-05-08,6064.15,6083.55,6024.95,6069.30,6069.30,122300
2013-05-09,6078.35,6084.70,6040.45,6050.15,6050.15,110000
2013-05-10,6046.25,6105.30,6045.60,6094.75,6094.75,111400
2013-05-13,6098.20,6104.95,5972.90,5980.45,5980.45,107900
2013-05-14,5989.70,6026.20,5970.05,5995.40,5995.40,119300
2013-05-15,6018.85,6157.10,6018.85,6146.75,6146.75,153900
2013-05-16,6128.25,6187.30,6128.25,6169.90,6169.90,158600
2013-05-17,6172.95,6199.95,6146.15,6187.30,6187.30,147300
2013-05-20,6198.00,6229.45,6146.05,6156.90,6156.90,122300
2013-05-21,6152.35,6180.25,6102.35,6114.10,6114.10,130600
2013-05-22,6127.05,6147.60,6074.45,6094.50,6094.50,133800
2013-05-23,6050.40,6081.45,5955.70,5967.05,5967.05,198900
2013-05-24,6010.70,6015.30,5936.80,5983.55,5983.55,161600
2013-05-27,5989.40,6099.90,5975.55,6083.15,6083.15,115100
2013-05-28,6086.35,6127.65,6055.40,6111.25,6111.25,139700
2013-05-29,6120.45,6125.05,6069.80,6104.30,6104.30,120200
2013-05-30,6072.15,6133.75,6072.15,6124.05,6124.05,194100
2013-05-31,6098.70,6106.25,5975.55,5985.95,5985.95,175300
2013-06-03,5997.35,6011.00,5916.35,5939.30,5939.30,112100
2013-06-04,5941.10,5981.60,5910.25,5919.45,5919.45,114500
2013-06-05,5908.30,5935.20,5883.70,5923.85,5923.85,110200
2013-06-06,5895.00,5956.55,5869.50,5921.40,5921.40,114200
2013-06-07,5900.05,5972.70,5871.30,5881.00,5881.00,118300
2013-06-10,5907.90,5931.65,5857.40,5878.00,5878.00,100100
2013-06-11,5848.75,5868.05,5780.35,5788.80,5788.80,180900
2013-06-12,5771.75,5792.90,5738.60,5760.20,5760.20,140400
2013-06-13,5709.35,5729.85,5683.10,5699.10,5699.10,142000
2013-06-14,5748.95,5819.40,5739.40,5808.40,5808.40,124400
2013-06-17,5820.40,5854.90,5770.25,5850.05,5850.05,107200
2013-06-18,5841.90,5863.40,5804.30,5813.60,5813.60,117500
2013-06-19,5805.75,5828.40,5777.90,5822.25,5822.25,115500
2013-06-20,5754.15,5755.00,5645.65,5655.90,5655.90,198400
2013-06-21,5639.90,5686.15,5616.85,5667.65,5667.65,182400
2013-06-24,5638.05,5640.00,5566.25,5590.25,5590.25,193500
2013-06-25,5606.95,5666.25,5570.25,5609.10,5609.10,196600
2013-06-26,5627.95,5635.25,5579.35,5588.70,5588.70,160100
2013-06-27,5647.95,5699.35,5630.95,5682.35,5682.35,239000
2013-06-28,5749.50,5852.95,5749.50,5842.20,5842.20,214400
2013-07-01,5834.10,5904.35,5822.20,5898.85,5898.85,144800
2013-07-02,5885.50,5898.80,5852.30,5857.55,5857.55,145700
2013-07-03,5811.95,5815.00,5760.40,5770.90,5770.90,160500
2013-07-04,5794.75,5848.20,5786.05,5836.95,5836.95,151900
2013-07-05,5889.95,5900.45,5858.45,5867.90,5867.90,123600
2013-07-08,5833.15,5833.85,5775.55,5811.55,5811.55,127600
2013-07-09,5834.60,5864.95,5834.60,5859.00,5859.00,110400
2013-07-10,5869.90,5879.35,5802.85,5816.70,5816.70,117500
2013-07-11,5894.50,5948.85,5887.95,5935.10,5935.10,120200
2013-07-12,6000.50,6019.00,5951.15,6009.00,6009.00,127700
2013-07-15,5991.20,6038.20,5980.95,6030.80,6030.80,116300
2013-07-16,5930.80,5966.05,5910.95,5955.25,5955.25,151200
2013-07-17,5972.25,5989.80,5926.75,5973.30,5973.30,191500
2013-07-18,5984.70,6051.10,5974.55,6038.05,6038.05,171700
2013-07-19,6057.20,6066.85,6020.25,6029.20,6029.20,163300
2013-07-22,6009.75,6064.15,6004.25,6031.80,6031.80,115200
2013-07-23,6064.30,6093.35,6061.30,6077.80,6077.80,126500
2013-07-24,6032.20,6047.25,5962.60,5990.50,5990.50,151900
2013-07-25,5970.40,5990.65,5896.40,5907.50,5907.50,237100
2013-07-26,5937.95,5944.50,5869.50,5886.20,5886.20,174500
2013-07-29,5869.95,5886.00,5825.80,5831.65,5831.65,173400
2013-07-30,5836.05,5861.30,5747.60,5755.05,5755.05,181500
2013-07-31,5738.35,5752.10,5675.75,5742.00,5742.00,235500
2013-08-01,5776.90,5808.50,5676.85,5727.85,5727.85,216800
2013-08-02,5750.05,5761.85,5649.00,5677.90,5677.90,222500
2013-08-05,5682.40,5721.00,5661.50,5685.40,5685.40,197200
2013-08-06,5664.90,5664.90,5521.80,5542.25,5542.25,216200
2013-08-07,5549.30,5561.45,5486.85,5519.10,5519.10,245000
2013-08-08,5510.05,5577.60,5510.05,5565.65,5565.65,204900
2013-08-12,5606.70,5644.10,5557.10,5612.40,5612.40,195700
2013-08-13,5600.25,5704.75,5578.90,5699.30,5699.30,223000
2013-08-14,5715.40,5754.55,5690.20,5742.30,5742.30,223700
2013-08-16,5705.45,5716.60,5496.05,5507.85,5507.85,248100
2013-08-19,5497.55,5499.65,5360.65,5414.75,5414.75,219700
2013-08-20,5353.45,5417.80,5306.35,5401.45,5401.45,261100
2013-08-21,5494.45,5504.10,5268.45,5302.55,5302.55,255000
2013-08-22,5282.80,5418.95,5254.05,5408.45,5408.45,284500
2013-08-23,5428.75,5478.80,5377.80,5471.75,5471.75,251500
2013-08-26,5499.40,5528.70,5454.45,5476.50,5476.50,242000
2013-08-27,5426.50,5427.40,5274.25,5287.45,5287.45,306000
2013-08-28,5233.45,5317.70,5118.85,5285.00,5285.00,336000
2013-08-29,5316.50,5428.90,5303.00,5409.05,5409.05,326500
2013-08-30,5407.45,5493.30,5360.20,5471.80,5471.80,336400
2013-09-02,5480.25,5564.90,5478.85,5550.75,5550.75,214200
2013-09-03,5574.70,5580.95,5323.75,5341.45,5341.45,250300
2013-09-04,5358.65,5460.25,5318.90,5448.10,5448.10,237200
2013-09-05,5553.75,5625.75,5552.70,5592.95,5592.95,274900
2013-09-06,5617.45,5688.60,5566.15,5680.40,5680.40,253000
2013-09-10,5738.50,5904.85,5738.20,5896.75,5896.75,275200
2013-09-11,5887.25,5924.35,5832.70,5913.15,5913.15,265000
2013-09-12,5931.15,5932.00,5815.80,5850.70,5850.70,273000
2013-09-13,5828.00,5884.30,5822.90,5850.60,5850.60,190800
2013-09-16,5930.30,5957.25,5798.15,5840.55,5840.55,219500
2013-09-17,5824.20,5857.80,5804.90,5850.20,5850.20,157900
2013-09-18,5872.75,5916.90,5840.20,5899.45,5899.45,153600
2013-09-19,6044.15,6142.50,6040.15,6115.55,6115.55,287200
2013-09-20,6104.55,6130.95,5932.85,6012.10,6012.10,318600
2013-09-23,5945.80,5989.40,5871.40,5889.75,5889.75,188300
2013-09-24,5855.00,5938.40,5854.55,5892.45,5892.45,187600
2013-09-25,5901.55,5910.55,5811.10,5873.85,5873.85,200200
2013-09-26,5872.80,5917.65,5864.10,5882.25,5882.25,220600
2013-09-27,5905.55,5909.20,5819.30,5833.20,5833.20,163100
2013-09-30,5801.05,5810.20,5718.50,5735.30,5735.30,155700
2013-10-01,5756.10,5786.45,5700.95,5780.05,5780.05,159200
2013-10-03,5819.10,5917.60,5802.70,5909.70,5909.70,199800
2013-10-04,5891.30,5950.45,5885.00,5907.30,5907.30,191500
2013-10-07,5889.05,5912.00,5825.85,5906.15,5906.15,156400
2013-10-08,5975.00,5981.70,5913.00,5928.40,5928.40,158500
2013-10-09,5893.25,6015.50,5877.10,6007.45,6007.45,192000
2013-10-10,6001.05,6033.95,5979.80,6020.95,6020.95,159600
2013-10-11,6104.85,6107.60,6046.40,6096.20,6096.20,180800
2013-10-14,6093.00,6124.10,6082.90,6112.70,6112.70,142200
2013-10-15,6147.55,6156.30,6056.55,6089.05,6089.05,218300
2013-10-17,6098.50,6110.75,6032.55,6045.85,6045.85,230600
2013-10-18,6070.90,6201.45,6070.90,6189.35,6189.35,250300
2013-10-21,6202.00,6218.95,6163.30,6204.95,6204.95,197000
2013-10-22,6192.30,6220.10,6181.80,6202.80,6202.80,161900
2013-10-23,6209.55,6217.95,6116.60,6178.35,6178.35,188300
2013-10-24,6162.80,6252.45,6142.95,6164.35,6164.35,148900
2013-10-25,6154.00,6174.75,6125.95,6144.90,6144.90,144500
2013-10-28,6155.10,6168.75,6094.10,6101.10,6101.10,146300
2013-10-29,6107.55,6228.05,6079.20,6220.90,6220.90,197300
2013-10-30,6230.80,6269.20,6222.60,6251.70,6251.70,177600
2013-10-31,6237.15,6309.05,6235.90,6299.15,6299.15,239600
2013-11-01,6289.75,6332.60,6286.95,6307.20,6307.20,191600
2013-11-05,6282.15,6304.75,6244.30,6253.15,6253.15,181100
2013-11-06,6260.55,6269.70,6208.70,6215.15,6215.15,157100
2013-11-07,6228.90,6288.95,6180.80,6187.25,6187.25,168800
2013-11-08,6170.15,6185.15,6120.95,6140.75,6140.75,150100
2013-11-11,6110.40,6141.65,6067.75,6078.80,6078.80,146100
2013-11-12,6087.25,6108.70,6011.75,6018.05,6018.05,153800
2013-11-13,5998.85,6042.25,5972.45,5989.60,5989.60,162500
2013-11-14,6037.00,6101.65,6036.65,6056.15,6056.15,154900
2013-11-18,6111.05,6196.80,6110.40,6189.00,6189.00,164000
2013-11-19,6197.25,6212.40,6180.20,6203.35,6203.35,161500
2013-11-20,6186.85,6204.35,6106.95,6122.90,6122.90,155800
2013-11-21,6096.50,6097.35,5985.40,5999.05,5999.05,137200
2013-11-22,6027.35,6049.60,5972.80,5995.45,5995.45,134800
2013-11-25,6035.95,6123.50,6035.95,6115.35,6115.35,127200
2013-11-26,6099.25,6112.70,6047.75,6059.10,6059.10,150700
